"","CPT000814","CPT001846","X01BR001","X01BR008","X01BR009","X01BR010","X01BR015","X01BR017","X01BR018","X01BR020","X01BR023","X01BR025","X01BR026","X01BR027","X01BR030","X01BR031","X01BR032","X01BR033","X01BR040","X01BR042","X01BR043","X03BR002","X03BR004","X03BR005","X03BR006","X03BR010","X03BR011","X03BR013","X05BR001","X05BR003","X05BR004","X05BR005","X05BR009","X05BR016","X05BR026","X05BR029","X05BR038","X05BR042","X05BR043","X05BR044","X05BR045","X06BR003","X06BR005","X06BR006","X06BR014","X09BR001","X09BR004","X09BR005","X09BR007","X11BR003","X11BR004","X11BR006","X11BR009","X11BR010","X11BR011","X11BR012","X11BR013","X11BR014","X11BR015","X11BR016","X11BR017","X11BR018","X11BR019","X11BR020","X11BR022","X11BR023","X11BR024","X11BR025","X11BR027","X11BR028","X11BR030","X11BR031","X11BR032","X11BR036","X11BR038","X11BR040","X11BR042","X11BR043","X11BR044","X11BR047","X11BR049","X11BR050","X11BR051","X11BR053","X11BR054","X11BR055","X11BR056","X11BR058","X11BR059","X11BR060","X11BR072","X11BR073","X11BR074","X11BR075","X11BR080","X13BR009","X14BR005","X14BR008","X14BR014","X15BR003","X16BR012","X18BR002","X18BR003","X18BR004","X18BR006","X18BR007","X18BR009","X18BR010","X18BR016","X18BR017","X18BR019","X20BR001","X20BR002","X20BR005","X20BR006","X20BR007","X20BR008","X21BR001","X21BR002","X21BR010","X22BR005","X22BR006"
"RPS6KA1","0.514486998109876","1.12869769946756","-0.0143383313712898","0.860342840184912","0.440872224103703","-0.448284765886733","0.315598390389458","-0.257447484464853","-0.107685723238396","0.722689634685845","-0.27055321196361","-0.900527910049252","0.873686016726181","0.572750128152188","0.0719004817662471","-1.1354645254905","0.052439921033988","0.813098484561128","0.965027989831103","-0.0691042710509702","0.235766364192046","-0.234320642912657","-0.631937226639032","-0.689567147076127","0.436774229554676","0.125256685631103","-0.0119910732384953","0.234587436292713","-0.875226717982051","-0.019218969741616","0.699888642519806","0.060553098335158","-1.10067590054939","0.504156368613698","0.189869899935546","0.289369324488015","0.26160310611486","0.138815076119773","0.0345635221951946","-0.935576539334331","-0.464297547052887","0.669768730491704","-0.722794366659937","-0.223905410761644","-1.52823320148886","0.538258889677022","0.0568607569350908","0.894666755166713","-1.67100757727079","1.1651527691857","0.838385221519001","0.85170088291697","0.403852548730171","0.565340828192022","0.158543843649631","0.203134923294008","0.0491350042830733","-1.33301299069227","0.79472120862776","-0.402310368401666","-2.06131262326155","-1.00348250263059","0.107648257444035","-0.922905475709014","-0.767380305356194","0.20957324900127","-0.953525679325857","0.217822082682379","-0.0256785124322495","-0.366729371789329","-0.0285171330839433","-0.0141233798830598","-0.766826949213027","-0.598369935469166","0.295307774378001","0.0389897401738428","-2.07323452825148","0.466485796355616","-0.487801576542605","-0.448148386511405","1.52602489296085","-1.00907203980603","0.190791456706418","0.553321764833115","2.06746759789763","-0.881265381560248","-0.269066157176042","-2.14835027992423","-1.12229653827518","0.646401640939516","-1.41253759304358","-0.868717273950448","0.0751589999043143","1.78211839654725","0.371068084958809","-0.107683797480613","0.73453990971643","-0.482755617848433","-0.570902496227787","-0.397723350236374","0.090102662871235","-0.433058601467974","-1.52119159511397","1.77318586020442","-0.0486420985693737","-0.647805534216192","-0.838396634330757","1.13101795192212","-0.700323731748592","0.552098254182309","1.267927514115","1.58297486483979","-1.07072683594468","-0.0989059143727428","-0.207544357395528","0.00522469390368154","-0.306239219621814","-0.325884196158139","0.0358353919767014","-0.817789173388069","0.204420935391823","-0.60717672673415"
"CSNK1D","0.019321255704358","-0.250562362808006","0.22124272422387","0.930255404290363","0.125591478045426","-3.26071441738906","-1.35577697164848","-0.0585089239369552","0.293892625357827","-0.0300157329346058","-0.999717662045472","-1.49057167036786","-0.841071988413361","0.445659063868953","0.719158864847117","2.09951188450092","-0.908299886976957","-1.77793464483824","-0.43896765260438","1.28694406382197","-0.115771235249226","-1.1801757993007","-1.58896819056809","0.59012270678772","-0.320255718245373","-0.670999191517063","0.665912172082938","-0.532424388443391","0.985272283589087","0.19525802385745","-1.12885172590045","-1.20575653607619","-1.4199381390047","-0.0416554820286266","1.63635916363356","-0.385016637389015","-0.787319216007566","0.975022894255199","1.41177077426476","-0.484953021119527","-0.492715685181422","2.33076413762057","0.455275990414147","-1.61472904387076","-0.480938788078509","-1.42954378964952","0.618162742154268","1.09035482268653","-0.467047485622724","1.05990772889292","-0.729508539038505","-0.210232918416476","1.52767068533864","0.258690251697477","1.18645104426565","-1.77540252281691","-0.933505696702127","-0.025175648253017","-0.899421559781768","1.14809198684244","0.202132968541052","-0.791570181416332","-0.378414547888218","-0.7546528509493","-0.103477988370059","1.37698358429105","0.875096686530116","-3.5280914778205","0.603520003248621","0.440516452643772","1.48825750998962","0.916627475458876","-0.628880948405529","1.85825850508243","1.16991630169417","-1.23280482835573","-0.410859546339389","0.938329916733836","0.505342019791153","-0.943170006869233","-0.386652323193753","0.649841718971271","-0.870995168477737","-1.02265604522396","-0.566899535380448","-0.404098374374408","-0.246743117271079","0.477658735401619","0.699874670121063","0.644753568204093","-1.11166017941934","3.90731507637473","-0.809921527277968","-0.49748915828959","0.918856329621621","0.998518838193984","0.366145494758539","-0.487942765078579","-1.47688082583308","0.238556313405666","-1.28359881244978","0.796151145920372","-0.95003934099121","-0.930852609219402","2.93843988070302","1.64370172367473","-0.202571423901171","-0.757798622432504","0.00956205565720173","-0.270486539332289","-0.882419270535969","-0.578064986388261","1.37244303317022","1.4414409217678","-0.225394371703559","0.155915126413218","-0.489183776884702","0.522682315637866","-1.05656231028615","-0.468249812246489","1.31708917673674","-0.67067573914605"
"PAK2","0.272324383241402","-0.470754550639287","-0.430225551818861","1.99967059698831","1.80906785595146","0.919806432522444","-0.10105603144337","0.333069074186424","0.585193128459827","1.06881421299877","0.930980439328597","-0.399959795317157","1.3542014931697","0.273998855267718","0.480250139931242","0.0815726853136276","1.52779823294322","-0.323264379810852","0.229197209246232","0.238258209464196","-0.0480878564355742","-1.82388510240072","-1.5771462206783","-1.81730226405285","1.31141881260474","-0.937514619419563","-0.240905376507551","-0.602194644600985","-1.15561608568048","-1.77334399831424","0.755520288869593","-0.346548554058572","-1.3859552112372","0.339649628062898","-0.500513705928081","1.01226781245824","0.242137766708416","0.102341755273203","0.598463701987629","-0.528839666123017","1.33984488226998","-0.360897095312978","0.477352554730482","-1.37799583343703","-1.30774445809501","0.969380515227581","0.719927197414978","-0.223365618888997","-0.95595213073669","0.88730021731227","0.327112490999706","-0.657421731335929","1.04020463194795","-0.484851345395836","-0.30708830389493","0.0388743844022891","0.962679688114706","-1.4814271293357","0.893068395068949","0.953830618424248","1.41498781000684","-1.43093304303109","1.16853493261645","-1.04856991637226","-1.57357350075597","1.63038798211123","0.391886094189955","0.507732024752085","0.042140982617962","-1.13857850278633","-0.711630197869598","-0.969696266021829","-1.20838986021867","1.2534816169682","-0.872323420105665","-0.507664065175408","-0.415958035442636","0.892936077367639","1.33395590066914","-1.25137409588435","0.655723529580793","-1.77551236324082","-1.08139063633907","1.0828778758139","0.312425104311808","-0.99386290367336","0.0265876790517308","-0.986132633015923","-0.806644200941144","-0.265571674235431","-0.10916001803992","0.597146958623719","1.2393643456204","0.679914949086066","0.971659602108025","0.748253576666445","0.704082644501569","-1.37751839434134","-1.50459133392354","-1.5742408854289","0.31709298871936","-1.03802984460765","-0.300758874489197","1.07571726935819","-1.05209769756552","-1.4381819853215","-0.935853454658755","-1.77149634092567","-1.07815096278171","-1.03280350782216","-0.0198543095717935","0.309380297835192","-0.292874993753582","0.360365862148704","0.765497657694223","0.850640555890757","-1.33697569098427","1.68052194162589","0.412926769754867","-0.0285596205573543","-1.4252393136698","0.225791531642729"
"PRKAA2","-0.213302565304377","-0.64305012172161","0.143768370665492","1.19242888177501","1.99319471885532","-0.24534238703421","0.693393108090154","1.42339765701682","1.33711523861118","-0.0316045417200616","-0.0273173694444215","-0.632749893403299","1.79148999428784","0.0897443884728113","0.669419768434892","0.170151109278018","-0.567645101410314","1.33893278178015","0.252189238630415","-0.24444099120727","0.637550749539022","-1.07422002059734","0.576661869577794","-0.196335835582113","0.35596147949176","-1.73027448403215","-1.69073997523713","0.515928899455052","0.368628627814654","-0.729326897258055","1.34742446216907","0.303291370729385","0.246758999410913","-0.43762516869704","-0.818560966320436","-0.468392227390286","0.942303967886054","-0.573312862664997","-0.980750970337957","-1.23069525730667","0.265439194275583","-2.14539790379399","-1.50753756028157","1.24516578237577","-0.93614406698294","0.533652088031864","-0.880128915327931","0.343915151179737","-1.00793034833991","0.771559530013383","0.392074059073462","-0.606780983337459","-0.451884642285152","0.0887273168675014","0.0401662966364192","-1.75067054443634","1.58146992663425","-0.0487570148997254","0.679103336294043","-0.522445297775407","-0.249316277438132","0.272072480120236","0.401703615670271","-0.678437232401872","1.68359011391876","0.14849698435621","-0.759880959761353","-1.07098485163667","-0.820913032868792","-2.43516594236648","-0.248991836315072","-1.03539720599961","0.515330130527261","0.358235944234007","-2.86267722436387","-0.318802049334405","-0.919873773305887","1.57650586278669","1.5401606005578","0.238662411773644","1.28994283282618","0.828484729926791","3.07936351900805","2.55513824040142","0.22195058449642","0.367347187290697","-1.05022421165518","-0.852924956357517","-1.12701770785138","-0.629990003866088","-0.218759821621195","-0.370370241337283","0.446980187556731","1.19729690283834","0.375828406856532","-1.88536057671025","-1.0714872058147","1.00431485873369","-0.134297875687666","-0.820667279179059","0.682102810693773","0.661271629235087","-0.114089077587912","0.667606698312363","0.0346927894213691","-0.243482762939393","-0.825393950046123","-0.284900289155651","-0.761671429206362","-0.845751510271639","0.97984472868671","0.0658127600753898","0.980315088213732","-0.372756261021269","-1.40943956548662","0.296254746397572","-0.597431472670331","0.117889114156051","1.39725408077954","-0.506317111377107","-1.52798771718025","0.256144379520477"
"PRKCE","0.629836947761561","0.906065144232313","1.08537852671627","1.47559550310367","0.280365576793913","0.346257325648045","0.182697397048406","0.717187264821335","0.743212030359204","0.968454958108831","0.617791734895026","-0.770267994524198","0.64850520749255","1.19550489294121","-0.301089535206332","0.153703757624658","-0.693039991271905","0.285551179730489","1.0817703349846","0.371632938355152","0.968206137268558","-0.28432220177037","-1.6744248745501","0.864658087438024","1.21130357106398","-0.610592453276143","-1.30870089868971","-0.384065453627766","0.652154721354672","0.566823870902458","1.20180441838252","-0.500460438582395","-0.0650862666865318","-0.521270904784579","-0.969503124769599","-0.860652404785656","-1.44858776872297","1.1631754769204","0.548929170169923","-0.911672653922301","1.14603461816037","-0.865713430495635","-2.0845486717282","-0.0530492141616263","-0.152876594316143","-0.991768161798576","-0.0241324846564062","-0.336306069305118","-1.05324068918547","-0.455887898079553","-1.45395936877696","0.374562053158884","-2.29395406472321","-2.37336659248884","-1.98014059626451","0.226435402723108","-0.277397388266738","-0.709689751367053","0.197639162484788","0.370702895783953","0.64514531139465","-0.0761473326864171","0.00998034112918902","0.73010574426683","2.16974194845427","1.01242669333316","2.35006806736393","1.33102760207773","-0.975046326760101","-0.635633835574122","-1.07225937065749","-0.691477400790196","-0.550046454267834","-0.537606177010394","-0.490547988487448","-1.25792511910264","-0.530534576892446","0.571881109592585","-1.17240700180424","-0.392407361216004","0.461817139494776","0.271151861477474","2.46724105176764","-0.892223790961516","0.725815372996123","-0.463380455902331","-1.89370364122784","0.0682692533408605","-0.906540500627389","-0.356881979186855","0.354100237865678","1.45403795558146","-0.440906546133019","0.319536933068556","0.882747219700127","-1.51797818284162","-0.342382625692377","-0.09388881137558","-0.696749881267045","0.293882468691189","-1.31156887570262","0.335505698248672","-0.434053561580823","0.793775649717129","-0.711394157576181","1.23313220855042","0.0450397527937498","-0.0994617565026587","-0.261651479265579","-0.821039968040524","1.03454037494687","0.532541174373069","0.837853152847399","-0.847193187478777","0.766469748280525","0.241630092892486","1.4158462270184","-1.24472741021624","0.415882284841654","-0.641377084897791","0.0147614064802236","-1.81504659356005"
"STK3","-0.534007012916824","-1.6103223342626","-1.91734469940853","0.424866500046484","-0.791201686291682","0.460240608530969","-1.39377368042831","-0.736556431606742","-0.107808413176383","-0.18310927247662","0.159087186265996","-0.390333549130105","-0.330590802785223","-1.12527083535176","-1.12256281247271","-0.577079971442439","-0.0265318506299776","-0.274072955707416","-0.897234032346372","-1.30300906924564","-1.68247799474553","-0.136181923329461","0.448746327950684","-1.25070407964986","-0.364866877024077","0.223360432709005","0.284116920717915","-1.04406808201486","-0.169807323963319","-0.404455224150681","-0.0857611621687775","-0.362257904593983","-0.608460329961559","1.45499437435305","-0.430858222276901","-1.56351965502432","0.234683659883078","-1.07154404461502","-0.874848174380919","0.0547239649981262","-1.25264016660425","0.68213389503407","0.448009840682902","-2.38562378792583","0.388285426835439","0.585492243338623","-0.471835487970232","0.637688956344664","-0.378810148519466","0.219272517548085","0.463102030875437","0.247343219314091","0.550525579623586","0.660299899148742","1.21776040509344","-0.245047513824413","1.12999613968351","0.436653113043115","0.240400105095678","-0.146366465250943","-0.662947179685807","-0.919616077772376","1.18704891915307","-0.656931445938418","0.484780140884605","-0.0436296899408516","0.0213632777781269","-0.392278208770236","0.481378019488905","-0.135150588188007","0.535577998438999","-0.101949478296126","1.21600807681357","0.223031646341072","-0.722388303410119","0.367198566250425","-0.412106055119325","1.50832350094063","0.847478665377615","-0.0630344635065393","1.91879021552765","-0.180017225979639","0.601440796275299","1.30969321829917","2.12231262495243","0.488155831255977","0.41991778891306","-0.408921989919228","-0.0212832791526784","0.378003743397706","-0.632483825224338","0.338546578142449","-0.349159886143665","1.38418072773887","-0.00194232063003259","0.716971797444657","0.0531690819159374","-0.661946010878413","-0.952696655262852","-1.11613776874295","1.01131349008925","-0.849362853941031","-0.257126144804759","1.18911716804396","-0.304485453480959","-1.18170665952839","-0.429383791519782","-0.468616136629338","0.606022784003265","0.974858009310127","1.82834437979432","1.111351739921","-1.66755639077742","-0.013993565209781","-0.0179848888066352","0.279024940256499","-0.674834998186825","0.305753378952043","0.643243310900668","0.292859379325318","1.27564453586534","1.12059046119723"
"CDK7","-0.718459560185749","0.78640552114688","0.932856908649237","-0.575449420611287","0.312170171353137","1.37504601192216","0.178117217551426","-1.00250745828634","-1.48529090243554","-0.808940924481812","-0.96497199926802","1.36970086999972","0.752483911439294","-0.96669279298339","1.78948317366857","0.00995726807127169","-0.856543589670878","1.62073377140391","-0.068780678279638","-0.39086215485499","-0.516670177548298","0.749160757995807","1.60877607678707","1.48817773375251","-1.19037439681381","1.20681543824886","-0.458547175885695","0.635568799129247","-0.448846185627491","1.15768777405402","0.376697466995024","1.25069633457495","1.38561297070732","-0.143272819564211","0.269531534654858","-1.85042950101422","0.272736330753859","-1.31421561523467","-0.143656039242309","1.04787855017586","-1.68298024625544","-1.88663140536323","1.01728738090753","1.21894912271832","-0.0948302403494689","-0.368098392309428","-2.17542676875649","-0.195096904937879","1.62228573039682","-2.1063161589088","0.058533298626956","1.02337882902071","-0.94806856287689","1.16439847455564","0.208077371843035","0.855915698446277","-1.83612095024914","1.24909072763986","-1.02433182369754","-1.20958665489196","-0.224803375766194","1.8491993502578","1.21954798813745","1.52930080125648","1.83537052023852","-1.21224856069749","-0.850669814035544","-1.09523178258487","-0.753458367997971","0.407148742476833","-1.16318104258211","0.474082769235163","0.333431406537637","-2.80644515627806","-0.287669185385507","0.735021472359257","0.726860176238328","-0.727338704635916","-0.368574865194509","0.33405084122311","-0.501486676402106","2.4795954565337","-0.947540666388876","-0.58273696736229","-0.469921741979447","0.940824473948526","0.66464548359245","0.614547250451058","-0.0802234618431045","-0.996979007688076","1.37135170396139","0.182060175039669","1.11025463820013","0.401398250133363","-1.45790164354121","-0.490768587868023","-0.0593057667693236","1.17688622202441","1.42418170733027","1.19967064524467","-0.921441340963374","-0.171234344833324","-0.279914421211242","-0.359080494226694","-1.14834307550405","0.382778226062454","0.757740839622333","0.8196893466499","1.04326203755439","0.0478074247385998","-0.000504055726400961","0.559018691024543","-0.750011643701426","-0.439054341477529","-0.525274111724249","-1.5215730382652","0.487683390284615","-0.178612171595336","1.74648807148473","1.03215810738114","-0.721545038296697","0.309207335352119"
"GSK3A","-1.21937367848074","-0.706182811182697","-0.378405440024963","-1.22787854856737","-2.16702664352496","-1.25711172095231","0.142070678452143","-1.17875709343681","-0.842874313764734","-0.928135131293139","0.576241704790227","-0.439045578487378","-1.83514386248767","-0.925068116805592","2.11744951613571","-1.25612063863368","-0.338391382919693","0.199271001812349","-1.20699802331049","-0.884372047915001","-1.27198670774758","1.45453836895597","1.16602613951539","-0.250897611030486","-1.44475745177102","1.68113545506867","0.248563511706083","1.41343809028466","-0.0564657072891196","-0.869986504049685","-0.188982779878623","-0.118816389908986","0.146250530954571","2.2832686997823","0.495905259813932","-0.641931086131967","0.768231982721704","-0.587873087867618","-1.03027304300789","-0.263315972108057","-1.26445181227462","-1.40253518448353","2.07177277307155","0.86049772967906","1.59231375582941","-0.0958428713186848","-0.284838394471717","0.299117986042498","1.77531861188605","-0.211838198401943","-1.01416829859973","1.68891626643207","-0.124441225294254","-0.984187595137103","0.427067854981787","1.60662397617842","-0.28180342813055","0.918729347700158","0.506060441844562","-1.59716814791387","0.505637583091252","0.601186914166685","1.17193303778306","0.423845836787878","-0.726157635099705","-1.51296805238004","-1.19516913083203","1.1020944874591","0.317893689824666","-1.77745151251964","0.359719619476015","0.528587738241715","0.765339074181076","-0.866800126757846","-0.621101396133794","1.07864972132394","-1.04673755543054","0.719531119446294","0.465159354150227","-0.0716770468908403","0.0645146544783789","-0.612092242446351","-0.126006224842111","0.56028105873517","1.32879014121495","0.463062018712801","1.50597296372286","0.141635371710972","1.1079285589721","-1.23775343132429","0.317888359951833","0.870166965323813","1.86396625742077","-0.021046140940682","-1.41508385170712","0.0191752214503109","1.27227014497066","0.843542286745306","1.66599239755314","1.18606274534437","0.693884928214917","-1.49117893543157","1.81658393839427","-0.319722480762303","1.74713455409346","0.215387692514723","-0.0704911159407486","0.241573632864537","0.976257657670594","0.472931911322877","0.309448731082615","-0.0531766904746858","-0.822124242920132","-0.647621435641258","-1.01202034677586","-1.56608930798588","-0.114714719499451","-0.412648107630324","0.484504388966061","1.37325425819522","-0.403348775640755","1.85858235081468"
"DYRK2","0.553704581299312","1.00263355519952","1.8515757105313","0.392095798813739","0.225208436462382","0.00179980589517406","1.43095059505035","1.23265013246266","1.1334035074189","0.464901542450878","0.0742241564325312","2.04988487121792","0.264870593719078","1.54658133252722","-0.282059778370497","0.284735554733233","-0.0412513561943987","0.667549953330109","0.694012871918847","1.29125098905046","1.6627846901315","1.19872595500324","0.278959869204042","0.920043997324138","0.411273245555602","-0.247763212639714","-1.33162896933606","0.357873013295648","0.575340870743245","1.50108693334142","-0.343667181772485","-0.0296110661795423","1.1480599090769","-1.90607099893991","-0.430086392498153","0.567059700593193","0.11670631327364","0.456439412395009","0.746063300916468","-0.133572859655501","0.707188778801362","-0.194407065153441","-0.52389599123423","0.451756305969347","1.02917194459539","-0.926557979546561","-0.457021750995499","-1.23919298374576","0.359630103535983","-1.88734932985156","-1.8564753494011","-0.607666653157515","-2.00451083103066","-1.61769186142962","-2.70850038585918","-0.172229966375385","-1.04418766342412","-0.550776498745281","0.089026787558219","1.20669835973038","0.578007599129214","1.07573689076554","-1.44438717550406","1.06496546530471","1.82029008270164","0.284689259074306","1.20364459117263","1.1990854344922","-1.97878539525603","-0.0903157632754992","-1.53720969088015","0.137118453831734","-0.353185305015992","-0.09521616838286","-0.661623077456521","-2.18867779879924","1.13239755390493","-0.46180596760435","1.42928839597985","-0.672381101660792","-1.09520530157675","1.05374464903361","-0.197324222961202","-1.226465418148","-0.643709281389219","1.10214049270408","-1.36687399318941","0.275767258003024","-1.65201020385471","-1.53266814281134","1.60245472595889","0.0448066395632743","-0.291007024510179","-0.979121993664671","0.54185781091728","-1.23475771381042","0.147188464161392","0.431630195643499","0.5638382003867","0.170045947665318","-1.67136612578999","0.924792233363241","0.0499584693155515","-0.49761064489016","0.0089318109011005","2.29925567717069","1.4367855706064","0.450526107957978","0.142634930534758","-0.840086847397717","-0.122713000023008","-1.18486119579901","0.801903293293889","-1.20076590573824","0.150881779227523","-1.03545650343299","1.43241126533419","-1.29902330232659","-0.570464461517196","-0.212980531317834","-1.05977287436004","-1.92447592082629"
"PRKD1","0.323486737477667","0.0351105658994122","0.287109191975633","0.883502379064194","0.368211029773798","1.71390869444234","0.338432758539691","0.587819096392216","0.595512222124644","1.17185292783064","0.20212518296865","-0.312394486421986","0.291688497489562","0.0437246375352245","0.88896045602154","-0.715442080296282","0.933502331748515","-0.0420867169759626","0.380346923406995","0.565204810167494","-0.174310617395909","-0.492684015086135","-1.04196883238908","-2.61247364135529","1.01142918413071","-0.719237460506917","-1.06591556416673","-1.32263819459907","0.107120717635132","-2.30834501256424","-0.220935373228251","-1.04397308370033","-1.95685176540914","-0.117341410703225","-0.457285069509879","0.879716973588397","-0.138349550513356","-0.387059592763796","-0.260032282138456","-1.34118271048938","0.213626315305734","-0.507222499288262","1.14717618916675","-0.809494492006368","-0.125414186235797","0.944777800606977","0.895504007166719","1.10756903092126","-0.508520167209499","0.974615920245472","0.563426211740139","-1.87136964479353","-0.130973322838315","1.16629637156465","-0.573005873715686","-0.0641432790006268","-0.834847039713794","-1.59011748055123","-0.378251441196042","0.707912746532653","2.80385419754","-0.88841017809731","0.429512505967715","-0.998548148264329","-0.496806608841095","0.678713570690312","-0.75941422748259","0.770864268165744","-1.38981993696736","-0.055607573036153","1.84153814533861","0.410759247728066","-1.44881384924899","0.865245620298337","-0.726882352995665","0.530540401726483","0.646298650526857","0.82013445738406","0.625244211622846","-1.22752766484907","1.41628990240541","-1.49838325234156","-1.08722937321866","0.25046917355904","0.0965591944005403","-0.450367522544321","0.39273121805637","-0.928569893095599","-1.52820521886886","1.2078631220321","-1.59813815770596","1.30862139493845","0.865860923068319","0.713038319873408","0.95832155461694","0.0980785859488783","-0.361765983312667","-1.73831617894273","-0.569270421125537","-1.66629237500717","1.20512114517501","-0.846817865542875","-0.469549353791389","0.859620943037751","-0.648619302231515","0.262139016044218","-0.467100822687538","-1.68132907556522","-1.54839514663403","-1.35707193956145","0.00329071344596719","0.591505201389653","0.790692890555129","-0.13360100055589","-0.415518630443667","1.04811763037123","-0.776479895963055","1.33296161986434","0.607823556205973","0.711663557376684","-1.04739823075194","0.563441010310151"
"PDPK1","1.00773518912175","0.860563646291252","0.431255017026756","1.39627378870715","1.43268191946467","0.775753635416229","-0.308476915116614","0.541862393887908","0.784916588400373","0.499466662717103","-0.617782510317254","-0.760949447653913","1.49348275459687","0.898644339453582","-1.0674871850249","1.23082528164338","-0.167708564096461","-0.677374541611209","0.657206733139238","1.1096772268748","1.08482897142235","-1.78627487978927","-1.83308572303603","-0.265993424153684","1.25694111378794","-1.3424282568236","0.116987624637209","-0.398224796438996","0.90943252000864","0.148614532599664","-0.979181520655068","0.0112280570267372","0.0544123428005387","-1.70649020929434","0.304727960491627","0.757773960445835","-0.67814725996942","0.498703626201639","1.46636802313548","0.522971566012423","1.2479617571251","1.59572473252659","-1.4853490167227","0.341202399522475","-1.36530725404035","-1.02166433912275","0.713767492007465","-0.557805377670746","-0.996359905899454","0.501897133912534","0.274837155256946","-1.23308029623623","0.544081673495632","1.1161122284116","0.0595412893764246","-1.22700754368576","-1.16783134596446","-0.34282249579438","-1.00681733484031","0.945079220799036","0.735400015459211","0.316541910282378","-0.392761915089553","0.0397470916228975","0.64438865362236","0.812916131948357","1.01421243747196","-2.764270858217","-0.361693088856538","1.92527464399116","1.15107811118234","-0.616765111048683","-0.476335642995925","0.334657901268573","2.4875186323825","-0.990546398314646","1.64844590840236","-0.622541934427366","-0.793569567218619","0.425401194985879","-1.2250809548207","0.871947119727784","-0.0114958040174556","-1.90000732106468","-1.64722559341882","-0.126298504535461","-0.129747198055133","1.01338058556073","0.372889109731729","1.3112897185715","-0.75389043892172","-1.02310362593424","-1.25817221110857","-1.04546680028665","1.57859528116064","-1.05122479237399","-1.60098538959304","-0.507192425745614","-0.874950282298093","0.620789186585302","-0.709533241714852","1.65894847336741","-1.39511451920482","-1.06645516665864","-1.05321993858833","-0.193230662399213","1.55199698574933","-0.61664348933615","-1.2185431994948","-0.489945634575399","-1.50275162368148","-0.68851471599714","1.30836736127021","1.11075945998679","0.85863064231508","1.91600395685541","0.408480162925498","1.19771284247008","-0.54265664574082","-2.27434833059194","-0.36680678817869","-1.00831474593246"
"CHEK2","0.873017651675921","1.33687590357318","1.13552884713648","-0.518719424299102","-0.653962151592293","0.162114241643299","-1.08667354278164","0.388283104585836","0.332152589412169","0.998755982278436","-1.01926794420868","0.61362742009826","-0.812283492345802","0.99496555244577","-2.279731812748","1.64068098555901","-0.446658191827155","-2.60126028440329","0.232873026531481","0.931086099312049","1.47301700521836","-0.678948392529009","-0.572185706202958","-0.12341890301416","0.877727002450931","-0.52601020366138","1.80557312429021","-1.51174646482255","0.186491962923885","0.66278073224788","-0.680766787505681","-1.12675715455605","0.977611280343413","-0.069732399174864","-0.0315804409837372","2.28950298743754","-1.35300329948927","0.998652454258438","1.28773816482973","0.578223034415628","-0.430574464497918","3.1082517649621","-0.499995990063012","-0.36505572577405","-0.00767959063053451","0.207811801647704","2.01380104368534","-0.349116423505398","-1.27795711690116","0.0583564904234203","-0.0957221926201064","-0.518028369210557","-0.627278041930836","1.16751752715904","0.348847504192394","-0.991725828909699","-0.598092402604899","-0.115198411840731","-1.62887740125067","1.63884349185407","1.4069528331192","-0.35050465647892","-0.818292393027829","-0.15605145107011","-0.183403788117979","0.239669575004873","1.11169095342901","-1.55923469368115","-0.268853338815936","0.37795088235153","0.563668811032759","0.963151160358199","-0.460545694510935","0.512864048488941","1.50084365574595","-0.478181624423787","1.58236600229886","-1.07627170085235","-1.39032990165928","1.21951328304258","-1.08659524957725","-0.357188976018527","-1.23272145080235","-2.03334923734181","-1.02202096000913","-0.76855725322868","0.0142394907309943","1.3729907241013","0.122284097717662","1.39037174616256","-0.304834258008127","-1.24144427195016","-1.29369689821814","-1.35103348911347","2.26519477506028","-0.104997613826705","-1.20874199787176","-0.860367867245468","-0.125623977451898","0.21404066097929","-1.00421122103628","1.22783539505114","-1.28404753406157","-1.39722075833047","-0.640131052273608","-0.544281394897005","-0.264816893352242","0.145386219286116","-0.692232767338284","2.11986867604604","-1.81020255780942","-0.909467200237996","0.972394614769269","1.01881694564408","1.92759369749236","1.08889625950378","0.072636595930819","-0.632190889507901","-0.637883910885403","-1.04058896924396","0.659367127267643","-1.54633060641649"
