"","C3L.00104","C3L.00365","C3L.00674","C3L.00677","C3L.01040","C3L.01043","C3L.01045","C3L.01046","C3L.01048","C3L.01049","C3L.01061","C3L.01142","C3L.01146","C3L.01149","C3L.01154","C3L.01155","C3L.01156","C3L.01157","C3L.01327","C3L.01834","C3L.01887","C3L.02041","C3L.02465","C3L.02504","C3L.02542","C3L.02642","C3L.02704","C3L.02705","C3L.02707","C3L.02708","C3L.02900","C3L.02955","C3L.02970","C3L.02984","C3L.03260","C3L.03266","C3L.03387","C3L.03390","C3L.03392","C3L.03400","C3L.03405","C3L.03407","C3L.03681","C3L.03727","C3L.03728","C3L.03744","C3L.03748","C3L.03968","C3L.04084","C3N.00661","C3N.00662","C3N.00663","C3N.00665","C3N.01192","C3N.01196","C3N.01334","C3N.01364","C3N.01366","C3N.01367","C3N.01368","C3N.01369","C3N.01505","C3N.01515","C3N.01517","C3N.01518","C3N.01798","C3N.01814","C3N.01815","C3N.01816","C3N.01818","C3N.01851","C3N.01852","C3N.01856","C3N.01857","C3N.02181","C3N.02183","C3N.02185","C3N.02186","C3N.02188","C3N.02190","C3N.02255","C3N.02256","C3N.02769","C3N.02770","C3N.02782","C3N.02783","C3N.02784","C3N.02785","C3N.02786","C3N.02788","C3N.03070","C3N.03088","C3N.03180","C3N.03182","C3N.03183","C3N.03184","C3N.03186","C3N.03188","C3N.03473","PT.NPJ7","PT.P44H","PT.QVJO","PT.R55F","PT.RN5K","PT.RU72","PT.UTHO","PT.WVLH","PT.Y8DK"
"MAPKAPK2","0.0719164073620838","2.26116145541182","0.361926113764867","0.848967596616049","-1.10707422693308","0.834872200330409","0.123121010963274","0.248064839577678","0.217051389629151","1.4821062276028","0.829990475661293","0.793158616081438","-0.837630484260929","0.220485112204426","0.857462360244333","-1.21442154457925","0.158618086398235","-1.42898739136118","-0.484626166400085","-0.578218677931199","-1.13923554167976","0.494005825086251","1.00898508404594","1.15621493477782","0.433078551245563","-1.49139156651268","0.886049473265726","-0.0359992420475849","-0.173359841958244","1.10284069618496","0.366051005829786","-0.719403213193155","0.317687557720588","-0.571690341121959","-1.32461726283542","0.12340791710432","-1.37241504727072","1.27152374146245","-0.456665135782736","1.29140825204831","0.187293072314115","1.08753543480708","-1.61334818776371","0.749912506857009","0.937543988307331","0.974940231310729","1.3805175259974","1.2555471684355","0.782212427619733","0.350376145904729","0.61730860492694","-0.115324274827481","-0.422576304137932","1.37948778088936","0.868072985892467","0.45973483955639","0.796867662649149","1.66166822446886","2.12495090518414","0.0181336465823821","0.70364394176473","1.69646418327053","0.612453630323702","0.87765127321786","0.94535405937197","-0.875391477489598","0.340365247723624","1.39292629256692","1.31231344499374","-0.737701177599221","0.579547177360565","0.509233528604491","-0.847647325885046","-0.882474723921879","1.30596186460374","1.2847493738435","0.00400661172102812","-0.545700457146176","1.18384845686385","0.828069507799985","-1.19893520960464","-0.815290705165633","0.569077685228238","0.226055154816361","1.37676268892301","-0.141655110953728","1.46533407526474","-1.82891638111489","0.714286512530124","-1.82119368360142","-0.553911874269483","-0.129936546259012","-0.138862701736187","0.971517344695698","1.38337020036673","0.46040274759289","-1.1848432564693","-0.424530064151386","1.73533773556389","-1.09473400812741","-1.33271566048035","-0.855574084412729","-1.45597808901901","-1.86949527022938","-1.71287322485421","-1.28857302724361","-1.22372879854349","-0.889482538889072"
"CSNK2A2","0.142477226891891","-0.745871504694457","-0.803546868557281","-0.325225946463691","0.492807977167468","0.0843510590613057","0.208520211846418","0.612606108270108","0.592409647721457","-0.404887315854711","-0.222347906360054","-0.898051935400544","1.3954202221563","0.706950330041634","0.314800047481233","0.685117538968171","0.652084215190577","0.733458226438533","0.104110187948819","-0.492929451361291","0.436423772314825","1.49797816157816","-2.46935453487964","-0.334366073728074","-0.38218964807631","0.313197080658301","0.00969938617541971","-0.840812718596618","-0.462370053327986","-0.3210799072415","0.404781039417965","0.197186857468981","0.139249935124053","0.590988511757857","0.0212888255425082","-1.42507113928969","1.14943022043179","-1.40679655060051","-0.30452309872949","-0.348480444292599","-0.240180474344526","-0.261296533941596","-0.612098097468548","0.887573344431796","-0.370905052912562","-1.41230653662369","-1.29082657175495","-0.818088598944584","0.0843919816584957","-0.334418254521949","0.435391322868319","-0.386583682727005","-1.69053440241474","-1.43679620525655","-0.695219686220697","-1.36782836520992","-0.624171423740924","0.15826249805353","-0.821473897532923","-0.680659270178435","0.716088123785883","0.228680049925141","-0.868571775821529","-0.168940193365893","-0.848542481807695","0.0240567083863608","-0.292920642999947","-1.49475218773688","-0.968909582415582","0.845009675853096","-0.648406370495619","-0.566422128938093","0.689049706597119","1.20290569153778","-0.695014836937983","-1.23737940980519","0.28864677659587","-0.993266160291157","-0.453033384333294","-0.668215186312096","-1.55151554608119","-0.183481515644764","-0.631024572560218","-0.123972246990139","-1.31829988415594","-1.23316191170404","-1.22284522730353","0.666103455126462","-1.15446315600768","0.373103283415315","0.504987246837182","-0.820160324631031","0.380595998671866","0.04263107050753","-1.04910469388912","-0.522986783648911","0.242378793413619","1.11293171628143","0.255771342640372","0.989265274311653","1.12634425563919","0.281254766157528","0.566417037739744","0.468430143071029","0.975279364282852","0.914200565734111","1.38607420738276","1.06005431880523"
"EGFR","-1.48789685143951","-3.14192467179676","0.390361051591153","0.85438098844375","-0.183385996291845","0.0383626076612283","-1.23820498517073","1.22043151154774","-2.57114181106354","0.292144094631049","-0.119187814627154","2.27799022992788","0.313214806710134","1.70645761839414","0.0412670951489577","-1.13890527941502","-1.80689496388992","-0.277924151562529","-1.93765113999202","0.335508477362583","-1.90199572783746","1.01585173910721","-1.36426789087206","0.14678311862821","0.5107139062379","1.07340312348947","-0.915086910310378","-1.28326624961561","-3.69809383848285","1.48698231277336","1.70092838688381","0.58889870368028","-4.17713220065961","1.19583553706548","-1.49203559752589","-0.140707159972936","0.127052124684249","-0.995540307323167","0.0553442823719148","-0.586739369411931","-1.65425265975012","0.322276984135955","-1.77030409865613","0.180040761792168","0.746847952460589","2.15769866576791","-0.585575878424503","0.89162986159894","-0.30832704387138","0.305875932463427","1.13990008798851","0.380279255773942","-0.986138976207574","0.651393413158269","-0.191980067731109","-0.614740259190773","1.7861410994415","-2.51499185169311","1.32012733180784","-0.401670328680639","0.757354416037513","0.807287849731721","-1.87629983160186","-1.49810140829867","0.896311091194128","0.218912322202268","1.83628930070052","0.69034121521462","-0.251346368856501","1.21724972026945","1.0860578544491","-4.18817530578341","-2.68184570081432","0.244143079221945","0.988399537276693","0.384161561192357","1.53937200584839","-0.177494654474764","0.957667457659923","0.724269187796948","0.379208513618562","-0.905800441252371","-0.0257794693898811","-0.182249685237925","-0.0652336502521594","0.687164799848158","0.848797938466346","-0.522940536938877","1.19451365887926","1.50034773937954","1.60284618113581","0.755777297969744","1.04573514137375","0.92096993821526","0.0130862290318919","-0.216418648988196","1.40209261104021","-2.07355752957413","1.04228234985463","-0.650266119528991","0.206347206420594","0.192724781034415","0.0858100992838078","0.299288645340106","0.506249904880943","-0.0565663587676457","0.188196430253005","-0.0102185536502871"
"LCK","-0.914380919550913","-1.38244485528347","0.749327663891454","1.53615447678409","-1.82443747038751","0.891649662806876","-1.22178529739131","0.8340878783893","-3.5766192211714","-0.38625376388993","-0.786145396267023","-0.693917093261305","-1.10819134064281","0.0131959829317516","-0.80161361388692","-0.939153346786997","-1.40100159980808","0.0822140444141696","-2.05218617905307","1.59879286071489","-0.501395933944994","1.74955990997198","0.0113819809047727","-1.0084639925289","-0.412629870056858","1.60724242600477","-1.143205338713","0.0034829138300234","-1.86196299394934","0.933424697714901","3.22193355052078","1.33907240304578","-2.87308033293482","1.47090270771528","-0.386692152468276","-0.0598343489079942","0.144593145781608","-1.21343166723318","0.475354876202977","-1.29052378042196","-1.12838038073546","0.567239773990448","-0.654585840720165","-1.11695272498179","0.660131831515633","1.10329039485767","0.220059902962321","0.744551584374242","-0.634374453529704","-0.246593822065922","0.999756269962206","1.0760077292564","-0.600719567169359","0.284780990143411","-1.01377794458491","0.675318027726587","0.821646976646028","-3.06674013135199","0.281653951981562","-0.0191774938758496","-0.878990655026291","0.187021587747718","-0.471239233416728","-1.36230866602177","1.1875769466586","1.15402038974183","1.35577091730363","1.46711941716208","-0.963297656889594","2.33502145710244","2.32038058020272","-2.29974066814561","-2.76707276809904","1.02946951028986","1.37767084912403","1.11619425216712","0.0789148765640375","1.11670298907832","1.37657105877138","1.33432648270536","1.59665273836072","-2.62025640029485","0.870396115277442","-1.15382586624428","0.00693125336174813","1.75859671321606","1.87544643549224","1.34197159663957","0.325719005171983","1.95687978726911","0.744037341392526","0.158945233790898","0.820090365285012","-0.207398720128337","0.120354821252252","-0.776649045470616","0.0696493001512315","0.135586960884765","0.0105541960995372","-0.643844827984543","-0.151592229006955","-0.152185393912789","0.369019858856799","0.783707248594354","0.328211573236309","-0.302045418091357","0.339292011412006","-0.319194197443261"
"ATR","0.386659956647794","0.438546273512256","-0.500275400797248","0.746236057621861","-1.70336968681265","1.41189081520285","-1.17788972448006","-0.537481718314659","0.293660463820383","0.75921103905579","-0.587456558748639","1.2635002447679","-0.683388569753036","-0.595603392040184","-0.96709898294504","-0.518449189154834","-0.435273289657694","-0.322667176476579","0.61267976228486","2.04182872476665","-1.00843320462847","0.726184345658251","-0.16373299087648","0.380346180890076","-0.60931462487533","0.36615075987587","0.623902452583412","0.527752176350197","-1.22525869446608","-1.45854276514454","0.570515164450923","1.79556089377827","-0.303943685750584","0.55709727141028","1.03284538227167","0.82708401221929","-0.578148430420584","-1.06271419120305","1.24953009414303","0.223340168459201","-0.270494186181178","0.722041651959524","0.682474015568305","0.0575442458193941","2.29829182414467","1.40537487973126","0.996929343977349","0.397269492853625","-0.222452851292835","1.48030332691321","-0.426713211862042","2.33416903382859","-1.51422298441113","1.99396251675687","-1.25285590761094","0.939786772220441","2.2354822109729","0.221060872504966","-0.402071912460397","-0.225084972895865","0.90872218895274","0.831846953897133","-0.67209106349227","0.019008529630916","1.56718506293923","0.1066377560194","-0.75027506364235","1.05447383307758","-0.384906060877048","-0.429855522934507","1.97956711415329","0.722686800266192","0.228046965436868","-0.179731616930698","1.40516755981196","0.827326587184266","1.72313327978987","1.06800592209674","-0.504736598192563","0.691890388740677","1.2553745363123","0.25382833565484","0.650665470241549","-0.79793076437391","0.185164029666707","0.514233616809768","0.854320514781415","0.705761309232306","2.19765619896356","0.765309565535965","2.14362609809205","-0.115112865111507","1.70565638778003","0.955970007920096","-0.0867602526449695","-0.665350182436619","-1.16860922235535","-1.6141612120856","-1.12863237327421","-1.2522906333787","-1.55459123300653","-0.410093058117842","-0.826370277052056","-1.19954967465541","-1.1685993901518","-1.00844121160003","-1.53114976390088","-0.655303322459255"
"ROCK2","-0.515424726030401","1.23064553733226","0.0636144798366163","-0.159927017399138","-0.95853375969941","1.18586143090844","-0.407702790108726","-1.42202564230772","0.14237067819973","1.00941622778858","0.935642645343589","0.95744340269836","-0.183135191849717","-0.288364428847964","0.639011579288107","-0.464946217707177","-0.0800844983493943","-1.08952778333578","0.242222006491295","-0.644437547605648","-0.512362049152525","0.772123058229301","0.292151403208713","1.29139609687148","1.03208627821987","-0.392671159052844","0.320598753311902","0.944143292212169","0.342400460967718","0.944912354237958","0.711921413121636","-0.693398827074528","-0.0906209214227772","-1.0949943203449","-0.905687219740511","0.160363068142077","-1.49587623207322","1.24664925204241","0.608059883205769","0.135603978865628","-0.165834888263815","0.996275221153053","-1.30120441546336","-0.208704017358385","1.22123413220768","1.18495611922969","1.52795144094949","0.650611091357277","0.0787569314768155","1.59500834672838","0.888857696536381","0.749749136234966","-0.122992666935915","1.30043399757562","0.711541622382843","1.51563728874002","1.55748074109058","1.5479380596342","1.91253990469787","0.463546439119815","1.78366055797449","2.33516096820539","1.23271633825954","0.718546268271134","1.58817788720149","-0.172258887699144","0.670606323473865","0.906894990764694","0.885413087718602","-0.414570581355557","0.311057552984456","0.100569301678566","0.373069570469104","-1.06891616871597","0.560013229866523","0.97434335594554","0.00386495781869127","0.273173669332141","1.12745933939879","1.46708550942674","-0.94193240812038","-0.445037186230183","1.31897674251069","-1.30026561198763","0.906940686852517","-0.304457826485892","1.06629988099468","-0.903785438321829","1.34313837205845","-1.80298384550427","0.37885626403448","-0.656616692424023","-0.067269882395089","0.531178834921595","1.02830218600756","0.711738183539356","-0.669547670463094","-0.694012431066606","0.126727881857142","-1.46945423074034","-1.4852879919072","-1.13006720302129","-1.40325610313537","-1.61842331206498","-1.53067941659626","-1.10087870259955","-1.02794917186427","-1.38229052072492"
"RPS6KA3","0.0228817805073361","0.275472187477749","1.27926047899758","1.05254501972428","0.845552009641545","-0.724410009751695","1.2115642967042","-0.163015611496544","-0.657441188991709","-1.03399156760716","-1.61036332264232","-0.475070347208477","0.768122175522832","1.5641871628836","-0.688848726784195","0.87182974451537","-1.00312580419634","1.54181277437509","0.465278207502835","-0.402791023369011","1.27653334238168","-0.184112618255706","0.462690003574381","1.09922520668469","0.415085549305477","1.9505517650363","-0.449472166239444","-1.98113809204197","0.815967386048795","-0.819123783105913","-0.305075012522197","-0.839692541074917","1.35866920872549","-1.1038769876886","-1.72675418093255","-0.377895279562166","0.458016659765131","0.148264560954175","-1.58930835503538","-0.741773938801851","0.467193462654573","-1.76097932490699","-0.00186561301949932","-0.0177326001654796","-1.10776401554159","-1.22740425367893","-1.1391036949199","-1.21173998389322","-0.658022042213989","-0.176826544695675","0.974594432365039","-0.400468623908984","1.14685880773979","-0.0921897294804634","-0.211735199643913","-0.952909903142899","-0.985693339492938","0.982991591029256","-2.30160262155618","-0.414911530783835","-1.86336809630421","-0.908182333868865","0.550322500093676","-0.712074795439358","-0.804965638074357","-0.962204124547595","0.0768711698691046","-1.01764606950701","-0.709933985987087","0.866316274744428","-0.933000213572213","0.32698043688221","-0.331864663895322","0.337230190970897","-0.232434901983549","-0.858770997672804","-0.0945897573468251","-0.11786796871922","0.155172691796369","-1.68577680507683","0.683870021891161","0.820061393550441","-0.104462910523819","0.947787789568305","-0.643924580129187","-1.65215737850062","-0.685902707398723","0.535216715002273","-0.955304912147246","0.456666360223963","-0.49853202458622","-0.153917685360791","-1.59169642523692","0.768601362924303","-1.03484024233398","-0.701121493160039","0.242917324115791","-0.380356759659209","0.238010717158878","0.506610542254885","0.413225908159984","1.05826732849544","1.48296372422434","0.585157013680026","0.46625302533343","1.12232678914801","0.72296630709219","1.08269709996284"
"ULK1","1.30840474794151","-0.420626364271953","1.06134792186715","-1.24031390702985","1.06289173151643","-0.0912096603297766","1.03586386861577","0.994689365512602","0.351824502654176","-0.0231209243481094","-0.777023239705611","-0.0975517366530518","1.65551184384012","-0.203242134183453","-0.427326492544766","0.912241099708937","-1.13377288538712","0.280904813072216","-0.694729861552953","1.06759351941193","-0.210815276415096","0.781720042051318","-0.963816814710271","-1.40195840818939","-2.24836654417244","0.638701862903398","-1.59319321826076","-0.118548744091683","-1.61322138917667","-0.877049121438595","0.386144558487812","1.77719838935624","-1.35739289106237","0.370270585861328","0.269781622552656","0.566735952534457","1.72206203701412","-1.63523094618471","0.126693689026402","0.440393447174244","0.739411332560811","-0.853972976594482","0.298871685242859","-1.06828602588796","-0.559856267531882","0.0203724617429817","-0.581655945057633","-0.215896120210759","-1.3587500112608","1.81817003793251","-1.80991424828987","-0.00944877636418656","-0.529406100807963","-1.38811379471965","0.0409890422730803","-0.561544248809637","-0.1502550604947","-0.866562665799449","0.0269221290332586","-1.207162568677","0.217053952246553","0.734706168875595","-1.54989701387697","-0.530296650546916","-0.076964626588971","-2.08780671238991","-0.746352852925159","-0.139005731684277","-0.897735419871153","1.33481512976344","1.05711127989929","-0.670983769604856","1.94836185609716","-1.19007021687404","-0.745293734215858","-0.364994600556401","0.0433779650366612","-1.48696153454908","-1.70747342567409","-0.772209473221632","-0.805601734698187","-1.1449394096399","-0.69538559591844","-1.95577092199908","-1.2340330349006","-0.125648301769147","-0.210086007676979","-0.218868072877265","-0.00818774955870541","0.0041911572261692","0.758264377374462","0.08251874633663","0.997139235009844","-0.641597274978678","-0.479000858549133","-0.77850434519806","1.17053124269026","0.24618097996383","-1.69312903346348","0.965810628804474","1.05322109458578","0.724417642272762","0.65186645820308","0.175178659446649","0.154861103881843","0.327349979920356","0.203467708054256","0.881382957275319"
"MAST1","0.545391530836793","0.950292549075306","1.32784540651982","0.829112091237518","-0.597195192016246","0.832025021828291","-0.813255401959056","-1.05709242276257","-0.416112318693965","1.2307943378085","0.934736960454573","0.240473699021435","-1.59499111114548","0.597230473213656","0.174097447939298","-1.53989351307268","0.255856508235285","-2.01346143237995","-0.0583142481356601","-0.504439746171656","-0.69188716024844","-0.546094078332816","0.876233382362454","0.647484157649614","0.78887275129798","-0.868093530773343","-0.15465428496815","0.4198477348802","1.59520812335936","1.52187652458063","0.283485123616836","-0.857054530575088","0.386063898156701","-0.141662204086591","0.637919712263788","0.565865494055596","-1.69026910420234","1.30904754268797","-0.0438591584906362","0.0244543869961338","0.455408527866121","0.962469645307346","0.507977511169375","-1.77405853271171","0.13740721831379","0.965347142217438","1.38396921677079","1.57818569664062","1.0880241828859","0.886026772333211","1.0216176700212","1.77647515281821","0.61326275258836","0.416074112609005","1.80292677088722","0.756117811706209","0.0606613330612584","-0.164073304316857","0.969634071303964","0.317040318108002","0.0943277124217227","0.900761918729149","0.970635986582752","1.65093249288965","0.754716873063235","0.263693187564296","0.494276351089411","0.390213552610671","0.911293122671384","-0.62301190853363","0.377672707508347","0.931514377333069","-0.23609011722703","-1.12464562856505","0.773242020377532","0.95824364143","-0.905430605090121","0.675918848008659","0.709143258807532","0.781918029855188","0.804759435341776","0.32842767142138","0.535429017871842","-0.572260087308386","1.60660807344445","0.378240806496377","1.24421628334122","-0.724393831563721","0.912968317960664","-1.24058293711055","1.10513822454615","-0.790615352793464","-0.307747087162213","0.129615907561346","1.68698568096907","1.18772251417855","-0.214480609066047","-0.506344087225415","0.267716733565015","-1.44857184285652","-1.33862160349622","-1.04754965925222","-0.743258977496625","-1.06289767378367","-1.21027533948945","-1.05716661878142","-1.4489297788475","-1.6129021048696"
"IKBKB","-0.534567945549849","-1.86833482319498","0.842702928750597","0.0991204297615398","1.15147959533414","1.5369394627601","0.998334961066213","1.44933850217961","0.58108780936016","0.590251878746721","-0.952263038502714","0.0783402196793508","1.1125622496986","2.39193016453295","-0.380978764215288","0.178227841206409","1.9996121314495","-0.0837236705995859","-0.667817146019708","-0.605269544385411","-1.79777293556798","0.47523301996363","-1.33087983133615","-0.783444970188145","0.0581297748078869","-2.13770252794896","-1.64446931831029","2.29373004593571","-0.586487279296266","-0.793221450378301","-0.699704634593427","-0.573066022137756","0.160039596280832","-0.153971590392967","-0.00946744424537712","0.0735661595507656","-1.27463460333256","0.641075775582957","1.197045647811","2.5458990076093","0.79023054957369","-0.914692077461782","-0.809599329941883","0.466943188698144","2.41761963054408","0.935457519570433","0.378760418500856","1.32865440332382","0.560514657761494","0.418235761510913","-0.189500307470292","-0.0880479508443056","-1.57061471140325","0.735010599840637","0.446780330910551","1.37063493801726","-1.42357730907513","-0.218231549239203","0.214596099892746","0.738879639707716","2.90800654786368","-0.94715744033814","-0.768430667417305","-1.46057099549062","1.50041836125351","-0.245579181171555","-0.922174972465615","2.52901325371804","-0.873008279818754","-0.664466784331744","-1.00348207599724","0.0692933977848247","0.0901749326623673","0.5441773204216","2.81373236625808","0.829690961826306","1.62243204716685","-0.149421307699742","1.17306157220568","0.277335888522536","-0.950910355379627","-0.256654909878007","-0.450988244955275","-0.865279555291748","-0.210883629288712","-0.432474080484706","-0.391628769473196","-0.129335755872162","0.851683458807077","1.21404276982118","-1.40938086636933","1.46689867449232","1.50708204742875","1.29744424231498","0.940954475440722","-0.603915862553515","-0.516614187009879","-2.50244208665572","1.06503169776084","0.00367338886737592","-1.12441394133717","-1.29682985237975","-0.320718914332864","-0.195771677978142","0.0534051446900406","-1.04327398653798","-1.02187046890687","-1.51197761552276"
"LATS1","1.36194046359701","1.42856412702442","0.682545605840608","0.332814690530534","-0.743542391168122","1.00637224621411","-0.638940556088195","-0.770786991065305","-0.0204455641621248","1.14202411468843","1.45531861910099","-0.168994706755013","-0.496488483500785","0.157960911167024","0.542057814410526","-1.66911362470718","-0.238064360782595","-0.91518062763938","-0.116308206013045","0.181445635166252","-1.3689875559601","0.144597926655483","0.604281604011789","0.11112424282805","0.309363809052457","0.762616695236034","0.957226315493461","0.48446452034914","0.436883153036926","0.674057215179548","0.904152279296692","0.0360164796267115","-0.0140962442625043","0.941204288370388","1.50208470124787","0.844495493380974","-1.45191337227994","0.670479857294345","0.549192133244356","0.0535579249078141","-0.713515121412045","1.14254495018385","0.935296996894831","-0.187370119920509","0.328439099553035","1.34772208990911","0.53775680566057","0.659047640819189","0.208199704892918","1.00397278736583","0.832826872496039","0.225032406694667","-0.275316580323194","1.11334923679667","0.604998799841284","1.13883549218035","0.921334157482099","1.33320682786381","1.3305601438447","1.53604125568137","-0.459538753056927","0.883493402377667","0.272198627302195","1.05010154388675","0.723586213122098","0.420787597719099","0.0429194860882034","0.202836929236741","1.03544157872986","-0.0715651320912687","0.491851837736031","0.952652938474074","-0.62126204941192","-0.0472540406299266","1.16595988628115","0.614512799540261","-0.399808051159375","0.72061856234102","0.961817872112286","0.865899551296817","0.301460595723312","0.0993061445224075","1.99012267267128","-0.335622502069326","0.65847990514677","0.338307664160874","1.07295569123649","-0.909083450047103","1.1657218187951","-0.567633256680936","0.870583135340827","-0.872111590660997","-0.172644810644337","0.332389941574405","1.55142927729986","0.803243918407622","-0.471704835079125","-0.438096072940288","0.272214487794728","-1.40263507460394","-1.58371328030449","-1.18744883684792","-1.49857153676262","-0.867235908040907","-1.32954962461228","-1.47113286476596","-1.4435315707785","-1.42535489010324"
"RPS6KA1","-0.87800595137337","-0.629046165582371","0.492603488570021","1.69623396792879","0.919387539486048","-1.57129607794892","-0.999231553569746","-1.24737609832327","-2.15146703474723","-0.0106580307483654","-0.477514133774365","-1.26013934143548","0.00643423366263294","1.99235863160733","-1.7373073742358","0.649042985602123","0.13817855937224","-0.0669026026164565","-0.97165894100368","0.0153610519062144","1.29532481156373","-0.528401277599282","0.344032535702648","-0.753470574888109","-1.15658418679414","1.19612911291982","-0.810139531927459","-0.481666250949468","0.0555507108738294","-1.11715382446015","-0.510032111866494","-0.984756589873051","0.317627328150742","-0.578191916763174","-0.278777808250667","-0.54979547535546","0.223382265645407","-0.507390273456786","0.535737683417754","-1.05148509315321","-0.394266437218396","-0.335591494372533","-0.604008836016706","-1.76417004429277","-0.455273877851135","0.975373206402563","0.185457564434616","-1.38554688671667","-0.368337214436439","-0.88802733149911","-0.629119086468803","-0.0273198936264681","-1.35335024030248","-0.433650562402831","0.124182686142214","0.112381275732985","-0.415894128765504","0.162530907035976","-0.703396139400759","0.161475042026195","-0.572290596912777","-0.429390348823569","-1.36711431979964","-0.516698874148471","0.660353236657066","-1.12141842798491","-0.453607947518467","-0.103486027160421","-0.0596599929372019","1.03845435381826","-0.438261833501442","-0.351190499432042","-0.302031708731443","0.553028652969076","-0.69238236611944","-1.12273606720646","-0.51632547090923","-0.580787971377598","-0.296041762304076","-1.33447974615116","0.825958598863919","0.515147299668538","-0.197175945179733","0.260190960593914","-1.46961202832351","-1.17558913957906","0.225797596663443","1.32269715278694","0.668342752948571","0.74014329079066","0.408186039512333","0.582757084658422","0.40585180878914","0.391168597014817","-0.390852088679409","0.136322293467729","-0.182204784977258","0.702242959103269","-1.40819380890139","0.849844307104509","0.839706422368207","1.1825715562058","1.30600547141886","0.474448043910898","0.821596450520607","1.17023022417088","0.792120585155573","1.40045439696194"
"CSNK1D","-1.25036909693734","0.164079773597293","2.72871257422341","-0.553618103339702","1.06070212282967","-0.167203364271036","0.094073618249392","0.21369777709068","-1.29211806616657","-0.87069215279992","1.14530250547639","-2.82318000899782","0.192434700937745","0.228837313266507","-0.0158460007609336","-1.11403855847694","0.156428436630631","0.684576594211945","0.62305072216102","-0.0615491696030834","1.97914269377911","-0.68651427784696","0.821006930094439","-0.00440092045718066","-0.108027401675863","-0.689938765634803","-0.593027351427743","1.13122796202144","1.30911958302122","0.238046085710246","-0.653798044605283","-1.11565133084188","-0.164721464460886","-0.25058389463258","-0.0424642378328326","0.811116610902806","0.0512595522503446","0.0537729942565322","-1.31753315828048","-0.903045910127073","-0.296973194618343","-1.05361268364386","-0.687351487428849","-1.53548282854594","-1.61195647008406","-0.362451700802168","-0.7565527029679","-1.16329779763524","-0.232839527733009","0.239429120121352","1.57725712193072","0.0307652501369611","1.63631102448214","-0.0527168192458272","0.623584290733819","-0.0674827721834403","-1.59985361874398","0.167783727577202","-1.01906168111504","0.15380531199726","-1.07046083610016","-1.14156899626893","1.49107337801891","0.67323532824031","-2.26477221353454","0.383280574202244","0.276734748716468","-1.53094839507822","0.828421360567749","-0.200531177455061","-1.1361782461323","1.17968103967507","-0.805580922758177","0.897862763488917","-1.07170649293311","-2.47233986970666","-2.6354728658704","0.496073446743867","-0.562286578711037","-1.77203866018101","0.680843968262381","1.00063061755906","-0.406879642568474","0.545863371034815","0.873021050308001","-0.515986127301329","-0.829190393325152","1.40077921546288","-1.13450572033608","-0.817936319688088","-0.155061283379202","-0.0572962138652553","-1.64933158880534","-1.33091833733866","-0.087427998212804","0.798904605343043","0.549214155166143","1.66622043620313","0.949681185819458","0.480472902457143","1.10909841899524","-0.347117475217294","0.602014998245556","0.918815552868246","0.451194058637183","1.27273635019781","1.09523580834657","0.858086456938388"
"PAK2","0.378704421873102","0.630356899940746","-0.498616791593972","0.615679092782924","-0.40258225835342","-1.17202181339843","1.07258086947807","-0.762541438127236","0.929352241545212","-1.21291956327781","-0.932477159287934","-1.16475407711265","0.417850405100807","1.13622433124285","-0.0455092711071411","1.01797806650145","1.61256279622291","1.33209463044595","1.24746697615373","-0.611500722943017","0.668575525429889","-0.571360762565425","0.559606435665809","-1.15659192052934","0.890755147979558","0.705297125908386","-2.2821220547217","-0.70510679023073","0.0296427183571736","-1.08072243941685","-0.654602176289147","-0.9565303671709","0.959581291287029","0.14240126517761","-0.838368591356011","0.367002716350454","1.19072039802695","0.653151190000905","-1.02731100227982","-1.57792891717248","2.65055596875614","-2.37604931770567","1.33833761182389","0.00517315190506897","-1.4400490564872","-0.331957110501029","-1.81413154667595","-1.0112813234068","0.176274487464991","-0.82593138792828","-0.968003132073636","0.472354219358094","1.45775154945288","-0.927189538917549","0.0894515272351872","-1.04674833329088","-0.985451290381741","-0.491511527239985","-0.730614991984972","0.748457078515647","-1.24288719082923","-1.82177036472005","1.01842102892801","-0.317209564273173","-0.905368358516406","-1.27974661030982","0.802536130762256","-0.614893460645968","-0.636661404340426","1.21667832310715","-1.08647236592772","0.404729562472562","0.43900181605155","2.03915837491457","-0.88100232329094","-1.67534995926489","0.207498804832801","-1.21795372724274","-0.84701551147628","-2.01721060160037","1.7637855457162","1.24101198486588","-0.233200795024087","1.44679489681717","0.0254642857260498","-0.624490895902702","-1.36913559651867","0.271061732943702","-1.11655762893939","1.21471006764223","-1.26568967792769","-0.71213712242396","-1.79060549144905","-0.0831651365765359","-0.703035771826121","-0.439701981315557","0.629413464702066","0.226055030892532","0.474930468418233","0.680079518661119","0.743308836983853","0.743280652270795","0.700811911784877","0.594968626952947","0.891617465145058","1.03501722476085","0.904768961964193","0.0476305189945793"
