"","S001","S002","S003","S005","S006","S007","S008","S009","S010","S011","S012","S013","S014","S015","S016","S017","S018","S019","S020","S021","S022","S023","S024","S025","S026","S027","S028","S029","S030","S031","S032","S033","S034","S035","S036","S037","S038","S039","S040","S041","S042","S043","S044","S045","S046","S047","S048","S049","S050","S051","S053","S054","S055","S056","S057","S058","S059","S060","S061","S062","S063","S064","S065","S066","S067","S068","S069","S070","S071","S072","S073","S074","S075","S076","S077","S078","S079","S080","S081","S082","S083","S084","S085","S086","S087","S088","S089","S090","S091","S092","S093","S094","S095","S096","S097","S098","S099","S100","S101","S102","S103","S105","S106","S107","S108","S111","S119","S120","S121","S122","S124","S125","S127","S128","S129"
"CHUK","4.22705250967415","-0.299796477172178","-0.825955397718842","-0.142851493659462","-1.05866249464705","-1.09138920167319","0.184863229526306","0.98927602026932","-1.71433937828667","-0.478657160050741","0.964721162736283","-0.431246949963133","0.223333056074399","2.42803523325225","0.977805612133251","0.95432558027231","1.1786745377013","-0.673272738766983","-0.678529022924004","-0.0990220772413677","0.597375855535964","0.778538431533838","0.0508116265485375","0.709538947017166","1.00343124491551","0.827064535559936","1.10535453449351","-0.388595915663705","2.12428869750532","0.862775102404102","1.00912931344546","1.24353148035409","0.973973105270078","-0.181450024008058","1.43887385070639","-1.33871761806481","0.763759620067235","1.76427111963233","-0.282380523911399","1.37663078511909","0.199624344192951","0.707440138129106","-0.550368526284865","0.179497507640053","-1.44810530394398","0.0839598123544257","0.37475235541411","1.27276452631086","0.0540155493067969","0.834825950939197","-2.67166030696042","0.736841148469873","0.175400457790991","0.53609720005075","0.0879909550099056","2.575559961808","-0.858081591219954","0.508836175860154","0.151012821375821","-1.624722933218","0.0273026461757863","-1.54313296598546","0.678198443699984","-0.747062455179906","1.01274154645749","-0.796713160582761","-0.914308679487836","-0.0606310686555097","0.50485436104738","1.46148819942399","-0.0904815819715436","0.158904535936583","0.0432429820089138","-1.56246812689232","-0.952653870250339","-0.281070211916013","1.8054164781717","-0.731236627430574","0.127790129426181","-0.942229154176065","1.0844032512679","-1.05258211752306","-1.94826972530528","-0.840523982148689","1.41479089120059","-0.857350651487774","-0.114932589710683","-1.29509049134181","-0.0304704173782665","-0.460152676471531","-1.18842326818869","-1.46430840860901","-2.45203963017783","-1.10748711681161","0.0772058216678216","1.25401915245299","-0.750011191961534","-0.82084624043121","-0.810680408075438","-1.74099392966382","0.60700309768021","0.448650704429599","-0.990030379673612","-0.244399169337965","-0.227851293570646","-0.242471422763316","-1.01107846392873","-0.491162171770067","-0.436025763433524","1.56089565280669","-1.44071990127632","-1.08098424932818","0.0125916594282759","-0.840408968712436","0.926398378669066"
"IKBKE","0.759183837717967","0.4981013107048","0.949926820279312","1.07532589607603","-0.835786768026759","-0.839890304004595","0.38631581060025","-0.635249032720068","-1.0607691312846","-0.0800657184320623","-0.613472186769613","2.5920913176124","-1.0496108034345","-1.55927479886501","-0.797606781727929","-0.693908480297945","1.03218175312689","2.38015122314087","1.05415721748973","-0.229614667788566","-2.6970977677607","2.32525832920348","-1.59327718145759","0.473118252415709","-0.584044018831731","-0.227949796187244","0.393730190514408","2.38684517824436","0.978059553731555","-1.16988505643895","0.24761764649127","2.60956318794612","2.01562472537494","-0.665817012177219","0.283831108872665","2.04217074173798","-1.38262090428526","0.169429155881598","-0.266308760947129","0.607697678026553","-0.773919175983983","-0.886426655764095","-0.272942637060633","1.87618699797431","1.08758967065241","-0.480172767058347","-0.621022211775084","1.61851324791867","1.45447268447241","-1.60093155470259","0.08086195349874","-0.766450005019962","-1.39384832045471","0.143186941884401","0.779486315892403","-0.992507199861721","1.36439246778827","-0.087661901080362","-1.60458601212966","1.51280478449321","1.77658923788078","-0.177513214608596","0.54406698700157","-1.36298207732811","0.862699844220004","1.23095596681348","-0.810315446443763","1.36535350870307","-0.783047082929742","-1.66895662234624","0.928524442828857","-0.924939830093283","-0.0233870035053783","-2.26559627460113","-0.218364567049523","1.59272496891699","1.39265698450004","-1.18300335551767","-1.00032854633261","-2.34532952029192","-1.31461094300747","-0.419576836199942","-0.319042570692279","1.12346046160191","-0.0490877174184025","0.997199948589737","0.343749748722191","2.16809392151171","-1.04535087895973","0.657280285213186","1.93710984857069","-0.19123759476755","-1.25762033516775","0.714854012870591","-0.994978718265147","-1.28626694706724","0.266649811372335","-1.79987228507925","-1.66280685952984","0.0553847118829156","-1.4112313283965","-0.0216441550715918","0.835779683279737","0.316024143364555","0.436876904285966","0.0934792335804434","-0.803899505958841","0.0714281048022698","0.25651593972001","-0.784402573716664","-1.33690727994444","0.388037737041155","0.383746313699087","0.119804269189764","-0.441236527334471"
"MAPK11","-0.794575754516174","0.511590228007402","-1.39684559156587","-1.30110118896295","-1.93258950963016","0.772933068304443","-0.259530165956769","1.14279221602223","0.40010744301894","1.03528152754901","-0.920388262317901","-1.59253110351099","-2.27262081467463","-0.967713591031999","-0.764638883963994","-0.477639670144923","0.77955658250555","-1.09198507821371","0.856985689407924","-0.0560381863796853","-1.03923151407471","-0.198270448689033","-0.188018113120904","0.312860757491399","1.84093689780298","0.638935895376405","-0.513815203450959","-0.768874811406986","-1.21522674143844","-1.0182161166848","-1.75297030020543","-1.57212059368427","-0.44034085103888","0.632979775879465","-0.804186890877954","-0.939469102195633","0.154599287345851","0.0556375071513483","-1.32365898272461","-1.30417684263561","-0.374686144991358","0.360354521234812","0.563460644216604","-0.958411677042408","-0.410290257979022","1.04836937118198","0.343748639215526","-2.74919884015667","1.03402962953106","0.850609592660812","0.568617801696614","-0.968231044810088","-0.0366227549326681","-0.592688292248964","0.854629740797452","0.635292902356048","-1.46472241542017","0.182834437481109","0.110817462960084","-0.37888676939674","-0.739278373706456","0.392860655115528","-1.63376980324087","-0.634813467637471","-1.12155400120889","-0.0336864301876611","-0.616963121083924","-0.46059432004708","-0.26600425424097","0.282126428471197","-0.51986737662823","0.289496173807394","-0.272762584798779","-1.2226403738662","-1.45876256876972","-0.590567943618217","-0.38648478244298","-0.967818907242404","-0.464606562456601","1.46490639911944","-0.39762955917315","-0.879594560153984","0.171217299949778","-1.71689967222356","-1.08093525595432","-1.62410465449632","-1.73765423797844","0.253979540687861","0.075737314483365","0.610564621410988","0.913160046968239","-1.05629752403194","-0.513282099611881","0.177678460198874","-0.725333610981926","-0.353210815618684","-0.835639797815427","-2.77533484034188","-0.848245058538705","0.271798436262869","-0.0553219693496494","1.00849826329494","-0.150461326166394","0.601659010834001","0.291265144194419","0.798039632196461","0.659271907438938","0.334764526910861","-0.12601799815633","-0.356869978924599","0.592444667981988","-0.149302894825709","0.988292472236202","-0.435717955858761","1.31602634502506"
"PAK4","-0.810490413136357","0.0958645075300316","1.41490493669979","-0.57416244660835","1.11223169101869","-0.965683522371608","-0.476224527169129","0.377907133776553","0.662933264164275","-0.5425868932621","-1.01875415911073","1.56292721948865","-1.42824268913848","-1.51781663139101","-1.86436932922025","-1.53532074662889","-0.0415689595379003","0.0416060818557657","0.300710203305965","-0.7246852716896","-1.13053074882129","0.605444382041093","-1.84566823210806","-1.42134444033432","0.494130913351856","-0.434130558738079","0.870585021041335","0.785694382833834","-0.647970672192314","-0.813551610904312","-0.496953494992634","0.0368573111267302","0.992573381903892","1.11622924869852","-0.13251183217935","0.0341561405189921","-1.45974854707463","-0.163219523363592","0.127742153828721","-1.1684974667073","-0.408351728190761","0.738111581044351","1.02489277932819","-0.311313971564656","0.948248753057872","0.811373749780636","-0.809419032325975","0.0352783648953133","-0.451487717535459","-1.12837120404046","0.698317316498375","-0.490028824777556","-1.63869915543754","-1.22027901731018","0.178541209467883","-1.84278813839895","-0.00724479275071337","-2.06711255381452","-0.681532566216743","0.493596189872065","0.532895985269977","0.682528992642016","-0.788470929076865","-1.56839414474437","0.306140214617121","0.0843948887998667","-1.29633804422298","1.67309130108422","-0.545523394644999","-0.954249210278176","-1.28329678980963","-2.26561782472772","-1.13774921965768","-0.198567722724161","-0.32477447840221","1.32546583287825","-0.923363003692379","-2.0084526987621","-2.19575819511818","-0.0930786777094828","-1.72424758801207","-0.350695064745959","-0.127826641123386","1.10490230839298","-0.894201562233248","0.52385679982995","0.76685182001627","0.699224357967223","-1.47339911111205","-0.0839819300111376","0.710677075564624","-1.22858294936497","-0.502251482626733","0.482504720818405","-0.13809052148494","-2.02480734099053","-0.253210182066795","-0.143318611439198","-0.327688293682901","0.450579926230422","-0.666779586213727","0.797517186574012","1.09952919763171","1.01322737874036","1.53999644486479","1.45702779924495","1.05759412625826","1.19474552473835","1.39237204954678","0.634089194617424","0.363014044400104","0.142854155685366","0.00894726438366024","1.35896903383166","0.565947738443529"
"MAP3K3","-1.46618700689814","-0.88632673719109","0.36052700768213","-0.485695676106411","-0.460966372876516","0.0937745749472055","-0.580170255695129","-0.49484301254771","-0.600227968695313","-0.399181348615786","-1.23873648606015","0.305610589819354","-1.17504798901308","-0.800719374055565","-0.758936484415876","-1.36962508724674","-1.1798215956218","0.253045374659226","-0.787507921987698","-1.38757795641977","-1.16046811135298","-0.517970552228774","-1.15134481698472","-1.54676479833643","0.102595073451248","-0.81551054091686","0.466971947600853","0.397498226477509","-0.618189688161737","-1.4346618095765","0.100012543773963","-0.510132987025076","0.97460021573259","0.9109421467861","0.275456493213904","-0.155582313168212","-0.79218798311696","-0.334747691025466","0.886759749401734","-0.449194194439769","0.266850372102378","0.952217714803908","1.40647186550714","-0.317170843884394","1.21360059834404","1.23054976161836","0.104826886040456","-0.274103076525064","-0.408106164619445","-1.84238258049351","-1.19397142451773","-1.43226337784472","-0.716797158359551","-2.11214604233245","-0.923952743391782","-0.436385668748479","-0.916054523686322","-2.03144308462139","-0.667572765756195","-0.54289045432332","0.196382947411634","-0.0565610893096207","-1.28974639093064","-1.60730359833598","-0.692644020680879","-0.354580277016476","-0.297616016504961","-0.0984481161272452","-0.122427076671282","-0.513462949592633","-0.925256239618639","-1.23829732290108","-0.426154374270848","-0.958871386161264","-0.907369261626456","-1.01503545926968","-0.333122243170472","-1.15883270644492","-1.29803287297825","0.738784562075854","-1.73494581425461","-0.466454590774524","-0.306362797920203","-0.557310348699673","-1.44092472538507","0.0379112577748873","0.381966385485488","1.59690068658499","-0.969540160487861","-0.820676736448747","1.3581279621662","-1.07329081142228","-1.41012582969456","0.408043905207541","-0.918963605743023","-1.61394703852652","-1.05154854827261","-0.160738327961614","-0.40785690469755","-0.369408937711619","-0.602529189744612","1.07713415177693","1.17883035688732","0.92910618195553","0.668453652686496","1.64541185385502","1.13427986709921","0.501891491174749","0.991850292772755","1.437987900239","1.0856526424819","0.540933970512099","0.7198759043336","1.35631941815134","1.06920061609718"
"DYRK1A","0.910500212501002","-0.043232442813599","0.382075186381937","-0.0833309888084872","0.511329187427441","-0.413274470625113","0.315189761108699","-0.411113924667641","0.350213442159263","-0.111523003073571","0.776002520868672","0.317606939963165","0.852424708762947","0.507504756361269","1.23081107462029","1.07735379386306","-0.0670383843654901","-0.0682025343152886","-1.63450010963468","1.28938326136483","0.566995268875441","-0.484894413233003","0.93834746502371","0.403724984541757","-1.09742281558129","0.260682928587114","-0.962721514582465","-0.994690518512466","0.37397683775386","0.146155989742944","0.525236055667024","1.89300015184277","-1.28037296537475","-1.43769149073255","-0.216475506242386","0.190454734800413","0.407020755835861","0.593816117681332","-0.741780612490842","1.13578274120837","0.64887631361353","-1.03231933121839","-1.64417920207391","1.18528063841712","0.10364324393138","-1.49777527813943","-0.129594070988898","1.1114392931446","-0.733418533514828","0.607330234752298","-0.107816702823859","-0.173828800891146","1.34127146650236","1.87280395045264","0.928285265994868","0.232073596702784","0.114282793762126","0.562960987731592","1.98223102315129","1.66154866975415","0.156279049157698","0.695863240149557","1.71793755656411","1.06212598081688","-0.0639392232464322","1.43260421332612","0.292906401454243","-0.475306888679824","1.53143177251098","1.11145536577511","1.3543569511844","1.2923505065651","-0.0837982796786706","-0.393894233285701","1.8014827697238","1.73197353502742","1.3131025896099","1.34731015767603","0.951949142840202","0.439127023631693","0.735656260004141","0.755841742570793","1.20293610850686","1.07701093122294","0.948478903772986","-0.723040581196243","2.36107108401037","-0.676072759533588","1.1743672236196","0.416369182774766","0.1520940763794","0.968090712178137","-0.713586425523404","0.784703641562439","0.462322639097822","0.193835187218393","0.850258415949644","0.133450746380464","0.376161222758983","0.388148601754414","0.422748850979471","-0.47806449147863","-0.579354018204716","-0.841316761466266","-0.909699878517683","-0.897351098623735","-0.165090096964837","-0.465923871787536","-0.377576462098933","-1.50155962207023","-0.948589349381975","-0.774883702698988","-1.32350698246731","-0.881641316479157","-1.11083643825756"
"PHKG2","0.942222977774605","0.569867007313323","-0.723112963492383","0.488033411046894","-0.834932450284722","1.19603576294728","0.0675103063979296","-0.500860901927334","-0.24301670854653","0.304258166698785","0.820252255483819","0.339408690508612","0.76776258649345","0.771937860390175","1.15294527772305","1.30934804895117","0.367674218786425","-1.24281341570207","-0.41230699405125","1.1171275942916","1.85727199288919","1.18038723595653","0.759437319951835","1.59973513369227","-1.25611916203864","0.754464171277359","-1.64380955059176","-0.422238778663403","1.32651767856465","1.18464022573694","0.866035558115572","0.923252973562982","-1.42524065558962","-0.813219193730597","-1.55399674473585","0.464681529171666","1.31712768527489","1.45908295964179","0.871758122095649","0.9946128147497","0.0623137450717441","-0.718369986542999","0.205931238407408","0.253723698452227","-2.13781583835599","-1.16680598137018","0.504655778113513","0.618070906222036","1.52782660172343","1.12066392392912","-0.578781643168975","1.75152221808525","0.919723611930498","1.53792303886277","0.382768726972952","1.3429048605864","0.403610770934017","1.38465858117505","0.70133669281728","0.237500426040456","1.39679538259076","-0.450492691773605","0.955379772887466","1.1519365791081","-0.950196260391289","0.0938764830144017","0.45083479227407","0.349263995182002","1.18616596633202","0.671061116260203","0.241776553212044","1.09910037380077","0.198058845764981","-0.0574120628953494","0.0539180669168637","-0.584502077613189","1.73107663835955","0.996870412259691","1.58907011874355","0.245345614819524","1.49214291591129","0.608193514760385","0.0971405770889662","0.838736703020389","0.589978042583387","-0.418616568362454","0.100884972984957","-2.28800909364068","1.46754971651882","1.08643680278219","0.332471992522441","1.07658874848225","1.33694771744627","0.681751426445183","0.27566277593856","1.0978469631497","1.16843166667761","0.723951966987252","0.322166033099469","-0.293998985820014","1.79598760041961","-1.19688265035508","-0.0234304739195952","-0.126732586716499","-1.36175057062152","-0.874446990692811","-1.07055853832354","-0.675511585361241","-0.765395231263158","-1.26299894762859","-0.976282489339603","-0.239413206966676","-0.525492081363041","-1.02235073417536","-0.769242886609687"
"RPS6KA5","-0.308827762780526","2.82335448647774","0.652349512300831","0.823055374388032","0.59315986839821","-1.23184084617896","-0.367651573815566","1.89316965801406","0.474740199812082","-0.643234818716401","1.85314763244182","-0.102524351624564","-1.12779440529661","-0.834370280920536","-0.720862366233536","0.0196781204279112","0.445742005471435","-0.449756359755805","0.663753189827359","-0.866399933644685","-0.973942201542514","-1.05788922088475","-2.28897470114867","-1.38152898529426","-0.926886203251585","0.893854282426795","-0.305431355072571","0.324219043206665","0.583955051801339","1.31210789495191","0.900216440557673","0.726275000401035","-1.83443538983475","-0.261281645281327","-0.792003359111952","-2.10368061486763","-1.46017037147912","0.540767181354834","1.39588792071784","1.14067435989687","1.54215857154938","-1.27215376340117","-0.715535798472188","-0.999625728982296","-1.60576707127258","-0.420357409710361","-1.46167492065965","0.0911376866714561","-0.648468919412687","-2.17968960170532","-1.00115470098156","0.172484677379287","-3.20719547868016","-0.237894025773578","-0.193358771301098","-0.283656000591719","1.3471531755724","0.41267489142079","1.3394270851599","1.89302572717388","0.504497756067522","1.21849306296201","2.28375177778296","1.02183153243354","2.055969657016","1.66912882920432","2.97651970605823","1.20879776647582","1.204554617043","-0.256237686079833","-0.0132196656183326","0.574490206129145","1.14172698521006","-0.832001759286072","1.52700254694329","-0.384531511964499","-1.31435031729876","0.696902831955461","-0.380511253606153","-0.421090752592931","1.08852266640939","2.05961665487908","0.435073341738895","1.66858713427901","0.796147276528534","2.0990685900808","0.31012999292925","-0.613548512708775","-0.479970369012798","-0.217493891959081","0.0522558494550156","-0.509673851287874","-1.07389691406543","1.08221929670627","0.704419481902762","-0.435660085111165","0.136532619893161","1.84997703802836","0.572171338370713","1.24837689746218","0.772080339947247","0.225894861763824","-0.639238554114848","-0.714299350975974","-0.974352682700317","-0.56126069738891","0.0770720340481251","-0.0600685208189857","-0.139575501873175","-1.44202439962833","-0.15375201109282","-1.12916395249164","-0.217693344653878","-0.454446538349045","0.794810817551401"
"CDC7","0.873112684565507","0.732118385008595","0.255521578315926","0.235726094829991","1.43251556207263","0.524567730990694","1.34469819470333","1.26005467549124","-0.264212832451302","-0.182616480404279","0.310584425278927","1.88737822367087","0.687297967560982","1.18758552899436","0.934113414704498","0.856415908737849","0.648245643006945","1.19033609548209","-0.755066286108635","0.0319163901670568","1.15416391060096","2.67963090017361","-0.276606852416604","0.459714246694461","-0.782377404535192","0.726971404493826","-0.644919783175973","-0.368772232016646","0.251341224826331","-0.190092392187023","0.472913475918927","-0.424461056342753","-0.421780660686251","-0.4930799103859","-0.102784201759198","0.795438086352738","0.56228602902902","-0.157680731009212","0.179519176561205","1.05993705512512","0.135447496771752","-0.469761748800294","-1.36747760948275","-0.266876591239649","-0.693408008040533","-0.769542119977078","0.0461462323551402","0.929782981992979","-0.465182362689004","-0.243003822592292","0.429657060677543","-0.577022418711105","0.942362684816927","-0.794785817359197","0.989471884701932","1.20306955907353","-0.104232579337043","0.199713442532278","1.37973599052941","-0.639078271962713","-0.180239211358386","-0.0879774019502509","1.10046739970353","0.310910678213805","0.201294152501505","0.208738011804477","0.828825648924072","-0.16646564551479","0.732355888451217","1.00147736258094","1.12168191527835","0.48936312580191","0.822405559991131","-1.03467055399113","1.01572849613927","0.777380455037624","1.05061668843855","1.16183495408392","0.28135320707004","1.58665116529193","0.815923092340396","0.610796484103304","0.992856994875048","1.2659090823581","1.71632690460541","-0.175202825910753","1.23890002021077","-1.21693501514091","1.31789427504706","0.75383618905477","0.097565284820253","1.12241028253614","-0.592074907700932","0.760973687594481","0.620978700741442","0.728769643411828","0.199944092657622","-0.155546542984127","0.413701263306906","0.144395107002654","1.16634410675824","-1.35733812234677","-1.08026265610265","-1.57372838494419","-1.69262172354677","-0.803901236528814","-1.42976844489859","-1.23642902932413","-2.14413765048638","-0.245329791224202","-1.02586204371456","-0.821322481560161","-0.619986757016339","-1.85064844597659","-0.655662058603121"
"CSNK2B","0.0740022456891662","0.732390228101602","-1.7273344754526","0.796720609812197","1.82131842450554","1.27902692206607","1.35685133368156","0.777252827690242","-1.03536481535811","-0.201416891273491","0.527196986470396","-1.153102888339","0.709845258132021","0.279668145201793","0.506038035675731","-0.0042153519375486","-0.384383727597777","-0.425090499389759","-1.89993279653593","0.697160028446454","-0.325232668400323","0.519480521282264","0.485142588021747","0.550103504757176","1.14514650218859","-0.658319035027492","-0.101900122380793","-0.105047705413329","1.37322268910458","1.03873496620645","0.642284369029948","-0.181714774338988","-0.191931722319868","0.625404739539595","0.806345431744552","-3.38165536510754","0.846841674901071","-2.0264155205003","1.23199250806964","-0.289557146949608","2.10655943730342","0.209463674872745","-0.223796836340924","-1.52014495705377","-0.265048141391785","0.189840457224534","-0.617768873328871","1.67232226921581","0.474664036737175","-1.59497814193551","-1.62562477908373","-0.708811884845171","1.51318925139289","-0.600846316369786","1.20247376845834","1.79691522781982","0.0474710780344572","0.244596530007023","0.923039070343128","-0.956211817866466","1.31238977086192","-0.813616414477684","0.956508606676394","0.780434008683832","-1.07467715414619","1.13562879957991","1.43420656552574","-1.06004762335153","0.46189000881057","-0.906970814396113","-0.707897893213353","0.645408937155575","-0.508247197363337","0.701935704225793","1.36670671214074","0.530280866943897","-2.84648210540812","-0.471759162873945","0.96398209761514","-3.21516585043142","1.52844215430097","0.822154986476266","1.01389267786828","2.0313709489326","0.180479261805567","0.721221685070951","-1.42628506629231","-1.01367396036524","1.05073400943389","-3.2152248235432","-0.248548243697084","1.48359328434055","2.47176376552495","0.271520943262842","-0.761855350045204","1.17825582276849","1.21819405046423","0.422672764572383","1.96728033485858","-0.761220665130399","1.51270152552825","0.257525575414425","-0.645303003404796","-0.412605884462799","-0.461367054296194","-0.790504423500928","-1.56103028222665","-1.42686122211036","-1.69584199508565","-0.629200093832512","0.650664503281221","-0.467678315474299","0.33093578560543","-0.119769415864363","-0.587001781605624"
"MAPK12","-0.838851177673836","-0.986317365354383","1.04861465211769","1.0494572749811","0.862065619593397","-1.02381759332579","0.592529584410856","-0.445307521595914","-1.29420608525728","-2.46300889581562","-0.0404914087572199","-0.0292996231635115","1.23010933632038","2.30824082438092","0.247617301108157","0.358246735260472","-0.41230687465747","-0.451751097756724","-0.756628287170359","-0.575344207016504","1.33172260872393","0.268711050724378","-1.14142185102712","0.237170408291648","-1.82587591180015","-0.931904461098155","1.08142373991265","-0.129837756790804","0.552245065005665","0.322244468544028","1.97681585511377","0.668240305948424","-0.401239266155252","-0.655620517574109","0.0682325229330828","1.55922032184965","-0.0604927981703519","1.03567375472807","-0.399358832157774","-0.260280704553163","2.65630917126084","-0.587670996142061","-0.809089928686902","1.24341731902964","1.96929731633702","-1.3860937292943","-0.511327065510577","3.5132248309819","-1.2852582728399","-0.378826839729672","-0.0895033813705124","0.34118826765551","-1.19446729674328","1.05560702166492","-0.670444741660129","0.615511155521353","0.741826983687076","-0.136084402612912","0.603239190645042","0.897171320209868","1.38186403586801","-2.28539950308628","0.84581961046617","0.511015600362642","2.17987550067052","0.0796305126517583","0.188272911241977","1.56100414884343","1.32897099250698","0.0258115248937418","-0.640765704013001","-0.0461099105617959","-0.0535928298214438","0.0253680337207829","2.03328729972377","0.23307681850447","0.43230047159831","0.768832133507131","0.749128441728376","-0.710321643734983","0.779809414544873","0.568548288889318","0.468899968829868","1.0065901438492","0.706047858268623","1.48119827584924","2.54222048123667","0.918144096718946","-0.271165127640825","-0.132992663639507","0.4681700301995","-1.00390284662493","-0.940460659627734","-0.18219116271829","-0.453629942027729","0.550491491069993","-0.462399675957024","2.6005429786107","-0.307499220942251","-0.96518374625001","-0.370023813081359","-0.34960386580075","0.531657919797911","-0.597536238571848","0.352645550345671","-0.481593444951103","0.532537039537348","-0.0448549310223005","-0.326051040854383","0.444806173542825","-0.348689200487226","0.690059901741436","-1.67511367927719","-0.100627141346749","-1.43973984889517"
"PRKCQ","0.795420382977118","-0.0790108639574342","1.09542926440813","3.40437958095123","0.317971645121302","-0.303298343923894","2.50538174187115","2.94531409119417","1.54804339830338","0.0631119509035355","0.0762188557189191","-0.0785947771717425","-0.340429385459556","1.61127773022161","-0.126349917906669","-0.109490424263648","1.03079566510042","0.566633337952283","0.468355605502526","-0.985698894820779","0.224492125119018","0.133165688017853","-0.307237874950524","-0.108927345422668","2.1691472273322","-0.613960927776179","-0.123209956327955","-0.549180237339155","-0.828674793435969","1.02541027042442","2.08803631565282","1.5046551787375","-0.338677181222786","-1.49328487251693","-1.7206169794616","-1.16567573098228","0.651213586934087","0.322871463666446","1.40089799760046","-0.483816349301427","-0.400889807861407","-0.991359288182371","-0.455882443816263","-0.207839479293082","2.08271532442199","-0.635064549968934","-1.94095525285711","0.596688027322946","-0.560328746015899","0.993961743093687","-0.591142112621862","1.21423127061255","-0.513718403121779","-0.453882727427047","-1.24766503711036","0.606188724198549","-0.0643942547534443","-0.307444157795717","2.47948340359338","1.75234170722518","1.11263752714076","2.2850212579051","0.475914003398834","-0.889545489950779","0.0341908035140797","2.78631359707063","0.0192802614736219","1.25866682330048","0.5631249064082","0.411282883466636","0.196757416103482","1.1199034712814","-1.33946361833869","0.183094436794984","1.25626801865742","0.405770188928795","-0.931602810517535","-0.311998174501293","-0.231225821252569","-1.90239006518537","0.787540425852827","0.971134146168124","2.17296128802665","1.63950009809393","-0.217442841431704","0.331207575497823","-0.170991829860138","0.674625227904524","0.115448000438568","-2.6872183040321","0.425185459622713","-1.65405634276888","-2.13742121119861","-0.788864226142261","0.589901836850919","0.951758509908024","-0.81804799596496","0.355837465154203","-0.933830430309599","-2.2388784104595","0.354341703592654","-0.956667057801117","-0.451237242043109","-1.23013007267113","-0.371240560985307","-0.934262549243219","-0.175226292523103","-0.67895863302806","-0.513066120998264","-0.687824153097496","-0.295141472988291","-0.310763314977702","-0.383842821755515","-0.11785761733506","-1.05045334749906"
"MAP3K7","-0.425214737188026","-1.47306537821408","-0.197423606852654","-0.938943660752974","-0.873577749483168","0.42826530669037","-0.991196876907782","0.0251625412179108","-1.58639949601821","0.110042615901754","-0.787501630790672","-0.76645013417717","-0.878048040789978","0.429745774696932","-0.505803479951245","-0.498905920271685","-1.00236952302902","0.0493588566108236","-0.972758997661025","-1.27685639377722","-0.991280817523011","-0.87772550551173","0.587540780358727","-0.357868933534275","0.67761856995749","-0.498154277128081","1.41551601606001","-1.51567832748984","-0.922934239571517","-0.282259589582779","-1.03231347334916","-0.932351427982808","-0.0140983769864262","0.830725720048633","-2.85665550507876","-0.277460191161456","-0.476125313948132","-0.667152081946412","0.42308859519944","-0.254331605264647","0.957591797823292","1.34366882865929","0.139876758313096","1.16921472261015","-0.598617869960477","1.59785073274312","-0.38590754022324","-1.10329821577429","-1.04065798089368","-0.732990354031","-0.883699532616528","-0.532569680176941","-2.30607419147059","0.107022984690213","-2.61854153144072","0.0454243204288588","0.00412907584824479","-0.779569572495742","-0.972314168714185","-0.0936527828409018","-0.49564752672181","-1.08431380657612","-1.23184441446106","0.26250351264865","-0.782522492340448","-1.28401454456703","-0.323415441586028","1.01970215324416","-1.29743294876187","0.707708127739745","-0.899366226254812","-0.314349443338326","-0.480055296872496","-2.4225938259788","-1.17969420460931","-2.66574496059243","0.0871547496361831","-0.187463273721252","-0.408185365701189","-0.0778287931965117","-0.611877466855106","-1.36303368975026","-1.12359176564208","-1.0025807727036","-0.99384716140339","-0.817280125849914","-0.383257537614673","0.0580907081031958","0.383064414308886","-1.92514534240683","-1.46900975155555","-0.647308224700543","-1.00658015176125","-0.127883478222795","-0.125168435608186","-0.119393891737659","-1.05145540233946","-0.636305787886582","-0.535013787579114","-0.00404139354753112","1.51531711329205","1.14346118151399","1.53085952779578","0.620150677287875","1.3094292707394","1.42875227975245","1.59794402973971","1.14606444583413","1.29940308801847","0.392115182445545","1.24833987358204","1.05665641929395","0.278690322722962","1.9518130798336","0.59196285508717"
